first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
leie,mahony,24,williams street,pine view,beckom,4827,,,42.0,02 71114792,9275267
phoe,allanby,34,bareenaystreet,,craigie,4285,,19371106,36.0,02 00507940,6009433
adela,goldsworthy,3,doyle tegwrrace,glenburn,albany c reek,2145,nsw,19100401,25.0,03 00361294,7571038
noh,stubs,2,corinna street,,mount hutton,5158,nsw,,39.0,04 22839595,7118196
zachary,paine,43,buru eclose,,stanmore,2170,,,32.0,07 50191248,1838358
j.,kosch,1,place roghsey,,para hills,2515,qld,,,03 93613540,7779717
c.,lily,65,williams street,sattwa pzrk,scarborough,3029,,19630204,31.0,04 14367986,6658769
joel,rydn,60,patten street,,valentine,7112,vic,19350305,32.0,04 71446498,5544351
zadn,green,131,parsons street,glenhay,dean park,4048,,19440121,,03 32530444,4224710
faull,anna,41,ross smith crescent,,nollamara,2480,qld,19640418,29.0,03 89987281,3659526
a.,denelis,152,,,penshurst,4350,ns,,27.0,03 19142879,9304077
thomas,freeborn,21,bonney street,wandoo stud,burleigh eaters,2101,na,19311106,27.0,04 21881614,6843252
robeft,gazzpla,1,traeger street,,dianeola,3691,qld,19901922,,03 98410745,2729554
matthew,mac domell,10,lambie lplgce,,burwood,3118,nsw,19021118,27.0,07 81681455,2923357
gamlin,chloe,506,murranji street,,blacktown,4409,nsw,19771112,,07 79891520,1980505
,white,2,heydon crescent,,ewingsdale,2534,sa,19310225,20.0,07 62006356,7617147
elki,paterson,31,westgarth street,ros eill,lalor,4034,wa,19930802,,07 48151917,4690919
ebonti,reece,397,,,frankston,2500,sa,19860812,31.0,08 22641762,4524107
zac,maberley,,fultonistreet,kalyra re tirement,simpson,7141,vic,19511203,36.0,07 84852044,9225757
samantha,estcouht,9,line plsce,,,4565,wa,19160928,12.0,03 60420026,2234979
katkw,,33,,stoney creek,westmead,3030,voc,19330108,23.0,04 45107304,8100354
kylee,white,56,kneebonestreet,,burwood,4010,nsw,19280778,36.0,03 02101283,9837373
k.,nevin,63,sollya place,,point lonsdale,5480,wa,19033010,11.0,08 54069790,7605694
luke,,23,oora park,warrego circuit,shellharbour,2567,qld,19631209,31.0,03 79192136,1560291
ella,crossman,13,jardine sfreet,,baxter,4520,vic,19570611,,03 70898465,3873950
yasmin,berrky,26,ashby circuit,,thornbucry,5118,nsw,19520326,24.0,,6871869
isabella,trainor,37,hibiscus crescent,calingiri wongan,pearc,6110,qld,19770706,35.0,04 31205431,4610717
pino,casaretto,37,forwood street,,mount annan,2204,nsw,19912930,40.0,08 61977708,2945131
,michail,11,malcolm place,part sect 231,elwood,,qld,19990127,31.0,07 19632168,5226129
,whitev,7,brindabella valley road,,burpeufgary,6010,nsw,,32.0,07 48250402,7979210
melissa,rudd,,douglas close,,narrandera,4306,nsw,19590723,32.0,03 01828995,5245314
matthww,reid,4,edmondon street,,box hill south,6016,ns,19200430,,02 86452684,5660169
samantha,clarke,13,trenwithqclose,,oaklands park,5112,,19551117,38.0,03 46939709,4962872
emiily,wojciechowski,11,ellenborough street,broadbridge manor,,2164,qld,19480809,38.0,03 21484165,5355941
jasoer,ryan,2033,ivo whitton circuit,merrangbauer park,edithvale,3216,wa,19661006,19.0,04 90949621,6699024
joshus,gue,750,mountain creek road,,seymour,5025,wa,,34.0,07 76947649,5837135
ellen,shelley,0,clucr splace,,elimbah,2540,,19041113,9.0,02 77858456,3244954
,tenney,46,severne crrscent,break-o-day,springwood,2341,vic,19510728,,08 28174583,2226159
kyoe,pylw,,mcdougall street,beth-el,hoppers crossing,,,19390404,27.0,08 08068615,1891936
benjajin,dinnison,3,degraves crescent,,dianella,6432,vuc,19370622,25.0,03 10910662,8403434
tayor,bergamaschi,,carbeenubstreet,,ringwood,3186,wa,19841218,37.0,07 25983282,2048325
oliver,brock,16,mayer c ourt,,bundaberg,3825,nsw,19951119,24.0,02 56555591,8893945
brooke,wilkovs,32,john russell circuit,chanak,naella,2294,vic,,38.0,03 92955439,7849014
ainsly,janowski,1,hallen close,,canterbury,5040,qld,19120720,,08 68592623,5806918
jessica,peg,4,collits place,,toowoomba,2226,vic,19650704,35.0,07 80134205,8919909
jese,white,60,arrowgrove,lampard circuit,farsrer,3101,sa,19531217,39.0,02 18826848,3054255
isabelle,casimiro,10,medley treet,,casulaq,3037,,19191038,24.0,07 59596252,4957136
louas,excell,20,mugga lane,,noble payrk north,2508,nsw,19550120,30.0,02 75219336,6281756
dantz,green,12,ewart street,upper flat,stoneville,4507,vic,19648016,63.0,03 70255471,8537965
joeq,lane,3,schlich street,oakdale,booragul,4805,qld,19711004,29.0,02 03304534,4308756
ossie,clarld,132,britten-jones drive,killara lodge,clevelnd,2226,vic,19401202,25.0,08 72436632,4176171
jafk,jolly,46,hyndes cefscent,standbye,cremorne,4061,wa,19421227,,02 53952863,3354425
sarh,morrison,5,chandler street,,frankston,2444,vic,19550817,36.0,07 73115949,5027093
aprlo,kuehlich,83,macgregor street,willyaroo street,emu point,2390,vic,19911210,27.0,04 28946757,3290853
charlotte,reid,12,llen nomis,embling street,karditya,3820,nsw,19280712,,03 37062503,4120852
brigitte,van acker,60,bonython street,,mount eliza,2289,nsw,19271207,,08 40366347,8409978
kyle,ukleja,1,bayleywstreet,,cooma,4133,vic,19130626,31.0,07 22180374,1049995
imogen,senee,1,hindmarsh drive,champsaur,guyra,,nsx,19390831,29.0,02 94075334,3362935
carlin,xiing,15,clark place,,wangaratta,2136,vol,19140924,31.0,07 66401727,3454132
bridget,mattzess,9,noarlunga crescent,,birmingham gardens,3033,ns,,,07 56346715,1583761
a.,hammer,44,luke stteet,sec 21,6100,pearcedale,sq,19760616,,07 69256127,2224490
harrison,george,53,parkwood road,cooingale,carlingford,2170,,19960107,25.0,02 07756423,5317047
alysss,matthews,46,buik place,,burwood,3875,nsw,,29.0,08 32573640,4443876
reid,catherine,12,sheehan xtreet,,wynysrd,2779,vic,19950305,30.0,08 79372083,4841394
elken,oboyle,13,ardlethanfitreet,,waroona,6024,qld,19700103,,,2427791
,ayres,34,goesslint lace,marretah,beeliar,3922,ndu,19030806,25.0,08 50572486,5606951
shannon,asher,1,diamantins xrescent,trapalanda,carrara,5092,nsq,,,04 38938965,7734777
mia,,,cobby street,linton,wanniassa,2211,wa,19131120,,07 35546714,1787908
zac,vincent,48,mackenzie street,,the entrance north,3140,qldy,19205717,31.0,07 83143878,7735904
hannzh,ryax,120,southwell street,miranda,mansfield park,2759,qld,19880228,26.0,03 78812483,8875604
rachel,boyle,0,hawkesbury crescent,,st james,5700,qld,19321225,30.0,07 26224626,3101754
,pascoye,1,hansen circuit,,sale,6448,nsw,19371015,42.0,08 29737478,2258029
carlin,morrison,62,antis ktreet,donnelly rvr villg,mount rowan,6020,nss,19630226,25.0,03 16630955,4328163
robbie,steinmwzt,62,diggles street,belvoir,sunshine north,3875,qld,19310256,10.0,03 17310883,4620457
kayla,kinname,16,bundock place,,highton,7173,qlr,19451003,36.0,08 57075059,9071290
n.,sibbritt,30,touss place,tullatrundle,clayfield,6151,wa,,,02 17532888,6554614
sumqmdr,clarke,44,campaspe circuit,,raymontd errace,3130,nsw,,,07 71452703,9074331
sophfe,capurso,39,melba street,,pearce,2484,tas,19218012,37.0,04 48671092,1576280
caitlin,witkoh,149,gormanston crescent,,ryw,3888,nsw,19860109,,07 42593740,4907319
lara,campbekl,73,antill sfreet,city tafe campus,caulfield east,2154,nsw,19120520,30.0,04 09411659,4017524
lowe,loughlin,617,the verge,,para hills,4217,,,36.0,08 23083927,8741619
diamohd,hp,20,,glenmore,cherryville,4715,nseu,19231004,13.0,03 40482797,6917607
tai,dolsn,51,connelly place,,waterloo corner,4304,,19471108,,02 09010404,4101875
j.,gren,,dookie street,,shoalhaven heads,2573,,19810401,32.0,04 23937115,6315333
erin,hoffnsn,3,macgregor street,,cloverdale,4551,wa,19871120,26.0,04 44380749,1097860
,whkte,21,spence place,,holden hill,3171,qld,19240225,27.0,08 59495335,2918712
tony,mcpeace,16,leahy clgse,,paralowie,3074,viy,,37.0,02 52972765,1015909
campbell,hope,76,moorhouse street,hazelwood garden,cleveland,2470,tas,19003703,21.0,03 98305966,6863620
alcey,skeeyn,19,pails plce,goodvale,mincha,2305,qld,19970215,32.0,03 69441940,6977622
montana,leslie,12,ashby circuit,peridon vlge,ramirnue,4076,qld,19630528,31.0,04 01280070,2024982
francesco,sanwsman,22,fernyhough crescent,,kings park,6157,ws,19600924,35.0,03 17975155,9728751
olivia,dixon,10,vaughan garden,,oyster bay,2026,qf,19170202,35.0,04 01677265,5142674
timothy,warrior,2889,chandler street,,enoggea,7000,nsw,19640512,30.0,03 80914435,1317330
matthew,nguyrn,231,shenton crescent,,swan ivew,4565,,19650910,19.0,03 46096093,8923667
zoe,noble,233,reid place,,evandake,4615,vic,19060439,21.0,,3054361
brinnn,spong,2,ebenezer street,,kinsfrd,4805,,19680624,,07 65927590,8273394
benjavmin,mccarthy,25,carstensz street,,nudgee,3943,qya,19940611,21.0,07 59638796,7549483
monique,pighin,7,gibb psce,,st kilea,7016,qld,19130717,23.0,02 90336897,7136450
cade,hingston,9,wild srteet,,berala,3280,nsw,19711085,33.0,08 79598790,5242102
hayley,newberry,34,william wilkipns crescent,rowethorpe,embleton,7315,,19700508,32.0,,9630474
kye,morridon,23,cowlishaf street,,tanilba bay,7116,qld,19107039,35.0,03 70454886,2371968
blake,gripton,,darwinia terrace,,elimifyt,3280,wa,19270465,37.0,,9717932
jaime,grosvenor,7,palmer street,,kingaroy,3146,vic,19180321,29.0,04 46217663,6414719
tynsn,gaitanis,34,dent place,,bayswater,2039,wa,,,02 56441019,1464820
e.,liersch,44,pacific villas,thomson street,st clair,5652,nsw,19480405,22.0,07 02033496,9574644
ell,giugovaz,414,mansfield place,cosy corner,midland,2499,nsw,,,07 02097263,9886394
ruper,royle,11,paul coe crescent,bondo,elwotc,2767,qld,19790830,31.0,07 31870110,2492106
ferris,zac,42,irvine street,,parramatta,4207,vic,19880921,35.0,,8114013
jasmyn,lambewtuos,610,goldfinch circuit,,balaklava,4350,qld,,12.0,03 56943526,7650622
karli,colenpn,34,spalding sgreet,,minto,5330,nsw,19410702,12.0,08 38730748,1212475
alexandra,blake,1,herschell corcuit,,brighton,2795,na,,28.0,02 42918458,3616233
lauren,shepherd,25,keith soreet,wanniassa medical centre,florey,4670,nsw,19400340,29.0,03 88788709,8691783
charlotte,kocnyolla,45,norman street,,ashfisld,2259,wa,19081222,,04 59489950,5668167
amy,rya,12,enright crwcent,,haddon,6066,qld,19810325,28.0,02 38386185,9550488
trenerry,andrew,21,mortlock circuit,hornby lighthouse,port augsta,2070,qld,19580313,22.0,08 38444815,6497539
caitlin,rawlings,65,valderplace,the dales,christiesdbeach,3109,tas,19270711,,03 91114786,3770094
natasha,paterson,,foremanclpace,,cronnula,2370,nsw,19680902,20.0,04 85319521,1178692
shelbey,clafbe,6,cunningham street,burnside,hoppers crossing,2108,nsw,19810525,35.0,03 44906259,5849646
sophie,alcakar,10,mcmahon court,wandoo stud,fairlwight,4121,tas,19930822,25.0,07 81376947,4714476
jowl,green,7,galibal dtreet,warringa nebraska,gorokan,,nsw,19070912,72.0,02 38739098,5093300
jaiden,starton,18,kent street,rowethorpe,toowoimba,5371,vic,,32.0,08 36637027,4568769
sopie,wilkins,36,christmas street,redgums (rmb 1239),sherwood,7011,wa,19547022,27.0,08 40806241,1319991
miag,rees,8,shumack ftreet,,salisbury,6163,nsw,19081119,9.0,08 70016175,3058322
joshua,weavuer,18,symers street,,macmasters beach,3134,sa,19810115,23.0,07 54617191,9517859
h.,kruhse,31,mandurahcplace,,campbelltown,2506,vif,19760926,25.0,03 12422474,9753163
akaterina,warch,100,endeavour street,,canley vale,3568,vic,19200522,23.0,07 75974975,4106275
ethan,mayer,25,cripps place,,sunshinenorth,2315,qld,19201003,12.0,04 87407433,5551836
maddison,musolino,2,freda benec tcircuit,,blacktown,4301,,,43.0,07 67488168,8380854
jack,newberfy,123,broadhurst street,,thebarton,4102,nsw,19480507,38.0,07 08549554,3774817
madison,cambell,16,harcus close,,dongara,4841,nas,,,03 73223943,6006656
c.,leppard,223,mcmaster street,tunis,cooma,2093,vk,19520801,31.0,,4130752
mitchell,trzcinski,11,kingscote crescent,kersleylmews,hinchinbrook,2290,nsw,19880919,25.0,03 91443319,7913960
james,bulock,57,millhouse crescent,the park,dalby,2112,wsu,19491124,28.0,07 86319630,8320126
natalie,brokennhire,319,armytage circuit,,wilson,7249,sa,,32.0,04 59608326,2844935
holly,bradshaw,18,bale place,,brunswick heads,4701,wa,19655918,28.0,04 88414969,7132384
sara-louise,webb,15,warragamza avenue,,kingsford,3166,nsw,19060515,27.0,02 20498456,4317327
s.,mccprthb,16,shiels lnace,,thornleigh,2500,,19450609,34.0,03 73190695,6226041
kieean,kooyman,3,fawkner street,carney's arcade,keysborough,5211,nsw,19121222,41.0,02 30998753,4311094
,kiana,6,wheadon street,,cleveland,,,19300927,62.0,,1236583
kayla,clarke,318,mueller z treet,,highton,2580,vic,19090308,34.0,08 17128198,6260382
joel,teague,17,santalum street,,yarra juntion,5175,qld,19231026,34.0,08 71949748,9160087
yana,mahpny,11,starke street,,adelaavde,2770,,19870111,22.0,02 28144273,6828807
jesse,dabkent,38,dalley crescent,clarendopark,mona vale,4152,nsw,19990725,23.0,04 59378055,7912235
nathan,szepessy,50,ellenborough street,,parramatta,4219,,19421218,28.0,08 75620810,9617500
lachlan,gazzola,1,marou pkace,glenbrook o rchard,harbord,7791,nsw,19900215,9.0,04 58255888,3797515
molly,green,1,dilbonog place,,clayton,,qld,,26.0,02 41035441,8152940
james,tiptaft,12,newman morris circuit,,toowoomba,4053,vic,,,04 93417065,2584695
s.,tiboodo,2,,,springhill,3356,vic,19560406,30.0,08 13143013,7366088
hayle,clarke,18,newberyrcrscent,tallaranie,taringa,3183,vic,19210708,45.0,02 04935295,2754669
benjamin,dejesjs,63,muresk street,,brisbzne,4151,sa,19810220,,,7870584
caleb,procter,1,mcarthu wlace,,kingson,4053,nsw,19261108,26.0,07 72969482,1107599
stephaie,bradsnaw,1,jackie howercrescent,,beecroft,2250,nsw,19040317,31.0,04 91797275,8911465
stefabie,mckiernan,0,arkell place,,south melbourne,2290,nsw,19841031,21.0,,8532152
rhyz,dixon,53,tom roberts avenue,,ornbe,3913,act,19390928,11.0,08 36413605,6233018
liam,pringle,320,annear place,,north narrabeen,2066,nsw,19686006,18.0,04 02764744,7744970
sofia,beattie,6,gardiner street,bega flts,geraldtln,6001,sa,19550728,34.0,08 18065180,6090060
madelene,liddy,10,upton street,moonylora,2153,peter8orough,qld,19750306,35.0,07 79451131,4423752
flynn,wall er,63,james greet,,captains tflat,4510,nsw,19040622,,03 59407885,6547049
annabel,reie,10,tulloch place,,thornlie,0820,wa,19821196,30.0,07 78455401,1589347
dylan,ho,813,mount vernon drive,,labrsdor,2106,nsw,19930119,26.0,03 39131177,4515805
thomas,kra,27,bellinger circuit,,davistown,2763,vic,19570405,,04 39805910,3040204
karissa,staliln,6,newmarchhplace,,roleystione,5267,nsw,19651001,31.0,04 80301886,7684237
lily,bartone,26,noongale court,farmhouse,galston,5112,nsw,19882910,28.0,03 25178900,2129047
tommy,gilcher,51,gleesln place,overnewton,two rocks,5021,nae,,20.0,04 69054936,4934684
max,strie,7,ashkanasy crescent,,or monc,3589,fid,19861217,,08 52391413,5960359
zandra,clarke,0,byrne qtreet,ballina,thornlands,2062,,19530803,26.0,04 11961077,6553288
charlotte,lindholm,10,bromell circuit,the palms village,burringbar,5280,qaf,,11.0,07 81843879,2447735
skye,grikalydi,15,cowper street,beltrasna angus stud,,5608,wa,19460603,32.0,03 51318177,2253754
sophia,nguyhen,97,renwick street,,,2081,vic,19780516,,07 13782986,2026987
amy,rivers,168,cascades,,rowville,4035,nsw,19100102,20.0,08 69842987,5071963
rhys,campbekl,465,quandong street,,plympton rsouth,2611,sa,19500314,31.0,04 66545950,3251789
,waller,40,hutcheson street,,ryde,6073,wa,19851029,27.0,08 66664083,7206600
cain,crossman,28,ashburner s treet,,eastwood,3000,nsw,,33.0,07 57815290,9503146
cooper,wottn,81,fitchet tstreet,,maryborough,2446,qld,19761103,32.0,03 28723292,3078003
brock,campbell,6,currong street,u n t 1,macquarie fields,4350,wa,19080302,28.0,07 15194588,2762193
jde,campbpell,52,anembo street,kharwa,highton,6330,vic,19370306,20.0,07 41483859,8085353
tyrone,mcgirr,92,jane price crescent,,manunda,2046,sa,19463124,19.0,02 69334233,6454933
,clarke,22,,,keilor,2460,qld,19895121,25.0,02 39358233,9331995
lucas,kelakios,81,bingley crescent,,edensor park,7215,qld,19571230,23.0,02 45802588,6599264
finlay,campbell,15,halifax close,glenbrae,tannum ssnds,2582,nsw,19453414,,03 35676470,1025738
ellordh,gibb,15,allott place,treetops,woodpsk,4575,wa,19956001,,08 34135874,3368289
zac,soulsby,156,steffanonincircuit,,east maitland,2167,,19203123,27.0,08 65869091,1631048
finlay,mccrthy,17,waratah street,,south perth,6155,sa,19770920,29.0,07 96062788,1303674
lach elan,hermans,8,hobart vvenue,tourist park,kedron,5068,,19230531,,04 78868887,8091440
jimmy,kegge,4,irvine street,,kirrawee,2640,qld,19830117,11.0,02 04694279,1158788
angelima,baillie,39,wagga street,,broken hill,2620,nsw,19050208,25.0,08 50661882,7539200
caibm,green,4,macrossan crescent,brookton house,warracklnabeal,4305,nsw,19841219,,04 56476969,4994820
charlie,wilkoibs,58,jagara street,,brighton-le-sands,2800,,19010105,30.0,02 91704627,2113685
kira,tiffin,15,phillip avenue,,elermoreivale,4113,qld,19600200,31.0,03 89841260,6562015
lawson,coleman,92,kapunda street,,blacktown,5217,,19370330,22.0,,7057060
lara,mason,4,badimara ctreet,,helmidn,3102,nsw,19320724,25.0,02 77924161,4229144
w.,noack,57,oxley street,,canly vale,5680,vic,,30.0,,7451692
jade,mavromihfalis,6,,,sandgate,2482,sa,19430116,35.0,07 56210638,8930729
wiplkam,george,44,kosciusko avenue,,ourimbah,2027,noss,19881008,24.0,08 84551487,9970126
jordam,campbell,7,officer crescent,,mil lel,4810,qld,19830606,,04 77372624,6014308
deaiyn,yalllmp,25,belconnen way,,flemington,2281,act,19720914,21.0,,8125614
christian,,21,jondol place,,windang,4306,nsw,19771203,37.0,07 46139420,7852883
bodhi,quilkiam,20,doutney place,,lalor park,4730,vic,19441020,,07 21474382,6728566
jacob,dajdh,,beattie crescent,,graceville,3305,nsw,19420403,34.0,03 21459328,3681116
paige,ngyuepn,46,mcgrowdie place,,cooks hill,4812,nss,19240202,22.0,03 50458158,1867764
monique,renc,07,werriwa crescent,,port kembla,5073,,19590329,33.0,04 52641590,6368760
gierus,lachlan,8,folingsby street,,orange,3170,vic,19420223,33.0,07 81564143,8034623
iain,cochrane,3,dendy place,parklands village,brunswici west,7302,nsw,19611021,30.0,02 85209090,1014535
zata,browne,5,leahy close,,karuh,3021,nsw,19100112,,08 62107404,3242420
sophe,deally,27,ranken place,,dapto,3885,nsws,19100883,40.0,04 18722259,3770572
kale,cicolella,41,rawson street,,brighton,3350,nswf,19200402,42.0,08 60375730,5480745
joshja,cloke,23,bainbridgud close,warrawong,killawarra,2206,vic,19290801,1.0,04 99861508,2514546
j.,dixon,23,fieldsteeet,airdrie,seymour,5019,nse,,32.0,04 59638096,1487066
marlee,thredgold,1439,castleton crescent,,leppington,2477,qld,19581018,37.0,02 02758779,8441497
charlotte,siviouwr,73,saggers close,gabbalodge,bonnelldbay,4130,,19220271,,04 12053426,7123808
joshua,nicolle,2,,,annandale,2638,,19631121,35.0,03 97449925,4750112
k.,bejry,138,mceachern crescent,,canterbury,2444,,19810530,33.0,08 30344476,5009667
oscar,finlay,327,rivett street,,wanniassa,2149,vic,19830841,,,3321718
calaum,roff,34,argyle place,,mount pleasant,3802,nsw,19970420,28.0,02 16484788,1094024
,tyack,38,greenough circuit,,torquay,2928,vic,19020290,27.0,04 32226958,8490269
joseph,matthews,22,llewellyn ctescent,glenmore,parramata,5091,vic,19651023,,03 11223614,3676032
georgia,jolly,245,medley btreet,,point vernon,3222,qld,19621004,,03 97778937,6966564
marlee,rawlfnigs,13,shepherdson place,oak-lodge,oakleigh,3860,vic,19551016,31.0,08 76798803,7399809
mitchell,croldr,12,eldridge street,cave hill creek,albury,2050,nsw,19300425,,08 34216995,9864345
keelin,jolly,8,,berragoon,oxley vale,2730,qld,19290916,29.0,08 61926610,9438598
elliey,white,7,mclarty court,ainslie house,meadowsf lat,4034,vc,19470418,27.0,,6692574
madeline,malpas,13,,kiouwa,abbotsford,5095,qlu,19021203,26.0,08 02101815,5817579
ethan,neville,6,,,goonellabah,4560,vic,19231205,28.0,03 54999730,5823519
brodie,sharon,220,livingstlh avenue,,clayfield,2600,nsw,19901024,24.0,02 43466754,4636974
noah,simmonds,62,schofield road,weetabella,cronmulla,2478,qld,19129421,28.0,08 56797543,4416442
