first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
rhiannon,,106,vanzetti crescent,,hammondville,5095,qld,,30.0,04 51916824,7218280
tyron,juntanamalaga,9,outtrim avenue,,woodville gardens,4305,qld,19940509,32.0,02 80843759,3964967
isabella,kyne,8,kinalung place,harrbisson retirement vlge,tammin,4625,,19770628,33.0,07 65247109,3643287
callie,campbell,11,pring place,,winston hills,2073,nsw,19311018,38.0,04 18658158,7105423
isabelle,green,46,newman morris circuit,cherrybank,rankin park,2071,,19831031,,08 92881243,8770356
lauren,clarke,176,salsola street,,belgian gardens,3195,qld,19950111,28.0,08 70084246,9480833
jessica,leicester,99,brigalow street,,cowra,4650,qld,19561113,36.0,04 08569373,1098734
max,reid,15,atkinson street,jingara,lakemba,2251,vic,19480629,38.0,07 33945739,3738507
flynn,hingston,25,mugglestone place,,adamstown heights,3134,wa,19660413,,02 41708756,2421882
kai,seselja,38,boolee street,,new town,4305,qld,19931109,,08 43197704,4175581
nathan,borgelt,10,macgregor street,tweed heritage crv,hope valley,4507,nsw,,,02 49358792,1710922
nicholas,mcfadden,37,octans close,,cronulla,4060,nsw,19660829,27.0,04 96640415,8953169
william,nguyen,2,odea place,,gordonvale,2065,sa,19410318,,02 81777372,6701583
katelin,minchinton,23,hooley place,pinda,yaroomba,4211,wa,19900614,,07 00022915,3773153
chloe,walkley,15,ellenborough street,,slacks creek,3129,nsw,19290331,,03 13293501,4375114
connor,scamoni,70,vasey crescent,,cooranbong,6053,,19891119,,03 76029503,1371209
mikayla,gibb,8,mccormack street,pmb 63,burwood east,4350,qld,,27.0,,1184687
isabella,bradshaw,59,folingsby street,nyora,broadbeach waters,3249,sa,,7.0,04 85392748,7018277
jack,coleman,7,rivett street,timberoo,yarra junction,2161,act,19300428,31.0,02 45580054,7888591
lily,feneley,735,bargang crescent,,dandenong north,2212,vic,19230107,,08 83090194,3472326
dylan,mccarthy,38587,tepper circuit,,longreach,4060,qld,19870107,30.0,04 38745340,4500018
amy,godfrey,9,strong place,,parkdale,3033,,,12.0,03 47983745,4201499
bailey,linnell,5,marr street,narla vlge,applecross,2195,tas,19121128,29.0,08 29612664,9137678
madison,papageorgiou,10,derrington crescent,,byford,4403,qld,19090628,21.0,03 49233278,8341428
sylvie,robson,4,endeavour street,homevale,kirrawee,2282,sa,19420220,31.0,03 69517121,4295353
lachlan,yee,8,denham place,omaru,undera,2534,qld,19240925,20.0,04 98374041,2523481
molly,mullin,39,canopus crescent,,campbelltown,2700,vic,19101019,20.0,08 86583662,8349875
david,rankine,10,carruthers street,woorabinda,mickleham,5112,vic,19700510,,03 75396975,9876388
danielle,godfrey,64,mccoll street,,ballina,2089,nsw,19970123,38.0,03 49034026,1841131
felicity,kaylock,14,grainger circuit,,redhead,4114,nsw,19611213,30.0,08 99275839,9106146
amelia,denning,4,teague street,,port macquarie,3799,nsw,19150331,28.0,07 64919709,1587616
thomas,highet,196,charlton crescent,wirruna,forrestfield,6429,sa,19600916,35.0,02 28089956,9414810
samantha,nguyen,48,john cleland crescent,,west croydon,2472,qld,19761217,26.0,03 82130199,8679826
,bullock,9,kambalda crescent,,ashfield,2481,vic,19550907,28.0,07 26465792,9649088
taylah,morrison,72,musson close,sunvale,moe,2212,nsw,19370501,23.0,08 17543338,3734666
tess,vincent,6,mulga street,lonesome dove,myrniong,2066,,,32.0,,2278379
tyler,ferris,60,alfred hill drive,,greenfield park,2117,,19661108,28.0,03 25178064,1160781
mia,berry,29,gleadow street,,dianella,4677,nsw,19640221,32.0,08 53639219,8346883
alexander,stanley,34,clancy street,,chiltern,6112,vic,19121214,35.0,08 90698808,4867198
lochlan,blake,35,burdekin avenue,,condell park,2250,nsw,19450919,31.0,04 56708324,7298859
jackson,ryan,45,wirilda street,riverbank farm,surfers paradise,2318,qld,,25.0,04 34481826,8189721
joshua,allcroft,21,treharne place,stoneyhurst,salisbury,3149,nsw,,25.0,08 85530166,2365416
isabella,chambis,20,lampard circuit,,orange,4060,wa,19600401,31.0,,7844992
riley,gunawan,87,stonehaven crescent,oyster farm,burwood,2560,vic,19130628,32.0,03 61548004,5283453
taylor-saige,keany,7,mcdermott street,ainslie house,parrakie,3805,vic,19500625,33.0,03 68462859,4209713
caitlin,shelley,35,chauvel street,woodport hostel,glenella,4037,nsw,19810915,31.0,04 01017661,9703410
joshua,clowes,13,throsby crescent,berajondo,warracknabeal,4215,sa,19040306,37.0,07 93777785,6790256
lucy,stanley,18,outtrim avenue,,thornbury,4799,,,24.0,,5339346
lachlan,bishop,1,saggers close,walhalla,yagoona,5251,nsw,19801215,32.0,08 37520250,4230877
brandon,hutcheson,43,armbruster street,,beenleigh,2566,vic,19071201,31.0,04 76196512,8492120
tara,tsang,22,andrew crescent,,cabramatta,2615,sa,19280813,19.0,04 97357909,7207552
jayme,white,114,long plain road,murga ridge,parmelia,3550,vic,19760512,8.0,02 59365586,7636002
tara,fenwick,46,hansen circuit,,bomaderry,2444,nsw,19360205,,08 73129956,6003674
mikayla,webb,5,blair place,cottesbrook,macedon,2285,sa,19271106,28.0,04 16440546,2153172
,beaty,6,clermont street,,towradgi,,sa,19230606,32.0,04 04301624,6674299
taylah,spargo,11,,,bittern,3199,,19361121,35.0,07 83343629,5236802
alex,theng,19,henslowe place,,waverley,5045,nsw,19141224,29.0,03 95035069,9072706
jacob,noble,10,moodie street,,yagoona,3550,qld,19250608,33.0,08 79855900,2828490
,jolly,47,kosciusko avenue,,wahroonga,3136,qld,19371006,13.0,07 94906566,2889600
hayley,roemisch,11,mcguiness place,,millmerran,2573,qld,19090110,27.0,03 16507147,7396327
dimitri,leslie,111,decker place,cameron cove,camden,6055,,,26.0,02 70153307,3099700
ashleigh,dixon,13,strahan row,rowethorpe,windsor,3660,sa,19021217,,02 91503636,6660442
,,10,lander crescent,nunkeri,lockleys,2640,nsw,19280116,25.0,07 15436329,2331473
anton,reid,8,dugan street,arcadia,ourimbah,2155,vic,19660723,32.0,04 75841633,3986814
sophie,nguyen,9,renwick street,,,2081,vic,19780516,,07 13782986,6843193
zac,webb,3,goulburn street,,knoxfield,6024,nsw,19170424,28.0,02 26479112,2923302
georgia,clarke,5,percy crescent,south seas (cnr cook s street,wangi wangi,3029,nsw,19310201,37.0,08 36963448,5771448
rosie,paterson,8,la perouse street,,byaduk,4503,,,31.0,08 60039566,6131596
sarah,campbell,11,wells garden,the plateau,burwood,2198,sa,19750510,33.0,02 56732819,5154428
maconal,mexon,83,drummond row,,lakemba,2021,qld,19520207,,02 40576880,6669090
georgina,grosser,29,blakey close,,elsternwick,6044,qld,19370515,26.0,04 04983485,8645054
brianna,campbell,44,burnie street,,elsternwick,2453,qld,19820502,26.0,02 26715574,6816003
emiily,philcox,3,trickett street,,jerrabomberra,4125,nsw,19131022,29.0,08 72009442,9527214
christian,laohaphan,44,wade street,,adelaide,2287,nsw,19390623,33.0,08 99937713,3277607
ethan,green,25,cornish place,,norwood,2481,vic,19890914,28.0,08 89218088,2182042
deakin,lowe,19,kingsford smith drive,,whorouly,2560,,19101120,31.0,07 37087575,8712219
sarah,white,4,leita court,,sisters creek beach,2756,vic,19220604,21.0,08 38560109,5137696
samuel,matthews,46,euree street,,castlemaine,2481,,19890621,,03 14105535,4967634
hannah,armfield,7,thomson street,,stanmore,4381,nsw,19350927,22.0,03 60815654,6719506
harry,teunissen,21,beasley street,,freemans reach,3183,nsw,,,03 08288395,8924408
ruby,dreckow,21,badgery street,warwarick,mount eliza,3122,qld,19530514,40.0,04 69691318,2805378
liam,spagnolo,,holder street,,eaglehawk,3166,wa,19630125,21.0,08 82250873,9297808
ethan,campbell,35,wolgal place,,buddina,0870,vic,19860910,37.0,03 84203662,4588896
isabella,matthews,64,london circuit,,lawson,2761,nsw,19361007,,08 35833160,8251710
lily,joannou,545,barton court,australia fair medical west centre,cardiff,0850,qld,19650620,35.0,02 12388592,9011948
kirra,bloomfield,9,darling street,caloundra family medical practice trinit,allansford,3880,nsw,19660823,24.0,07 12249212,6752621
kylie,wooley,17,kenyon circuit,,culburra,2137,vic,19680917,29.0,02 53533742,6494776
emiily,nguyen,65,ayers street,,woollahra,3104,vic,19310509,34.0,03 58553345,5315566
connor,burford,49,,women's health cottage,paralowie,2590,qld,19790406,8.0,08 92243118,1329000
lachlan,agius,1,jondol place,,leongatha,5025,sa,19310611,33.0,07 50507422,5461289
hamish,white,91,karney street,,newborough,2780,,,32.0,08 89174983,7125204
aiden,dabinet,24,byles place,,delaneys creek,3214,nsw,19611222,,04 00089977,3282834
taylah,neville,36,,woodbine homestead,abbotsford,4215,nsw,19711009,40.0,08 39274120,6860798
taylah,green,100,glenorchy street,springdale,eastwood,5108,nsw,19110531,,07 94326746,3149329
cassandra,schuster,15,macgregor street,,st kilda east,6061,nt,19080811,34.0,07 61638200,3932454
keahley,reid,53,breona place,,katanning west,5169,vic,19830523,37.0,04 52792835,4490071
jayden,hyland,1,mockridge crescent,,brunswick west,3862,vic,19560915,13.0,03 77509087,5471326
matthew,cochrane,68,boobialla street,,matraville,4221,wa,19241122,37.0,04 64383789,8836957
joanna,paine,34,brinkley circuit,kinara,seddon,6103,nsw,19950715,32.0,08 81567218,7391713
alexander,,23,frencham place,,kirwan,6059,,19720310,25.0,,6037520
holly,robson,12,deloraine street,,grantham,3722,qld,19651003,40.0,04 62560391,8052736
libby,millar,5,waller crescent,,avoca,4112,tas,19100209,25.0,,8859896
macy,berry,7,arkana street,marina one,bull creek,3156,,19060408,34.0,04 89533398,3530071
elise,mercorella,2242,renny place,pinda,lilydale,3857,,19790113,32.0,02 02934075,4960318
ebony,matthews,70,woollum street,,marvel loch,3629,sa,19950502,30.0,03 60007653,8507069
danielle,neumann,9,vagabond crescent,old weeroona,toorak,2200,tas,19661203,35.0,03 23972590,3454409
ella,meaney,8,derwent street,,pinkenba,3161,qld,19011104,31.0,03 22110111,1267334
emmerson,klees,35,cavanaugh street,eden park,springwood,2069,,19220507,28.0,04 58293474,8190288
charlotte,webb,38,mcinnes street,nanjomara,belgrave,4226,nsw,19180606,30.0,04 90276723,1336454
isabelle,hudd,29,bingley crescent,,,5084,sa,19541029,33.0,08 67532847,2857594
adam,boase,21,carlile street,,port macquarie,4655,sa,19610104,33.0,07 27871524,1122733
jasper,mason,22,windich street,,harden,,vic,19630402,28.0,07 05904748,8684452
sara,ballantyne,27,kirkland circuit,doubtful ck,penrith,2761,act,,39.0,03 44718004,4136695
riley,noble,35,sainsbury street,henry kemball village,cairns,2484,sa,19921124,24.0,02 48547217,6961113
ainsley,morrison,5,heagney crescent,,jerrabomberra,2500,qld,19470504,40.0,03 78739631,8834079
grace,matthews,4,mcmanus place,strathmore vineyard,braddon,2032,wa,19230127,20.0,02 01381246,3960103
,rivera,2,henty street,sbend carvn park,maryborough,2480,qld,19300408,,08 50515415,4778987
harry,reid,39,yagan place,,rose bay,2077,,19180521,,08 56921325,4446037
harry,stockall,451,hibbins place,,normanhurst,2776,vic,19570309,,07 16569126,7406968
hana,horsley,8,cheel place,,bolwarra,4715,qld,19500619,,03 59606616,5630235
shona,blake,7395,murchison street,ainslie house,gilmore,6051,,19810415,7.0,08 15227050,6075023
olivia,spicer,2,webster street,naygoondy,ascot vale,6157,nsw,,12.0,03 67952782,7520530
alexander,whitbrerd,76,torres street,sherwood,childers,3168,qld,19321216,9.0,08 69710013,8291689
shanaye,matthews,161,,,st albans,2870,nsw,,32.0,04 82932553,1045177
joshua,blackwell,2010,horbury street,chanak,whyalla,2073,,19020211,,07 27086346,6390330
lachlan,green,38,baracchi crescent,,seacombe heights,3332,sa,19641116,8.0,07 99188842,6543246
harry,hand,24,bayley street,,marsfield,3585,wa,19700120,19.0,03 09125935,3243603
oliver,nguyen,6,lansell circuit,cedarview,beaumont,3228,nsw,,25.0,,1660910
caitlin,sushames,17,templeton street,,cranbourne,4160,qld,19950823,31.0,04 47484958,5285593
amelia,mason,27,,,werrington,3161,sa,19850420,,08 60050706,9351388
isaac,salt,32,weddin circuit,trail view,raymond terrace,3371,nsw,19630409,39.0,03 41381727,7244131
jonathon,fitzpatrick,9,melrose drive,rosetta village,brookvale,3875,sa,19130401,19.0,07 57372748,8141301
benjamin,mason,3,stockdale street,,yamba,2315,,19790115,32.0,08 47338142,7035171
imogen,browne,670,wedgewood close,top edge,berwick,4508,qld,19620619,12.0,03 80016872,4693894
,blackwell,75,knaggs crescent,padua park holsteins,marsden,2075,vic,19660321,30.0,03 31280326,2507041
beth,clarke,10,howitt street,sea horses,scarborough,3250,qld,19240610,22.0,03 05724345,7571594
chelsea,leung,15,pennington crescent,meadowvale village,joondanna,3136,,19011027,31.0,04 60279656,2677436
brooklyn,myles,164,novar street,,east maitland,4152,nsw,19510617,31.0,03 58525944,3642671
flynn,spall,130,,,taringa,2627,vic,19950828,27.0,04 89363793,6211127
taliah,reid,13,kulgera street,,ringwood east,6728,sa,19520520,30.0,02 96055553,6134424
tyler,crews,36,cathcart close,,the entrance,6107,,19321001,11.0,02 94319356,4356033
chloe,badman,5,crowther place,,morwell,3175,nsw,19940208,9.0,04 37532674,7730532
joel,teh,525,ferrett circuit,,dianella,2046,qld,19810221,10.0,03 18058850,5953684
chelsea,lock,3,,,adaminaby,4160,tas,19180206,30.0,07 70253366,8191699
lachlan,campbell,36,arabana street,,vermont south,2151,nt,,36.0,02 45675950,4309372
james,mahon,54,o'connor circuit,,currimundi,2287,,19150326,31.0,03 72860149,1778515
karla,fusco,828,frencham place,omaha,belgrave,4169,vic,19970206,,02 16867013,2677808
sara-louise,lihou,26,farrer place,,cryna,2010,nsw,19170607,,,4552456
layla,matthews,11,mackay crescent,perry park hostel,salisbury,4151,wa,19171219,24.0,08 51380953,9997511
nicholas,clarke,7,owen dixon drive,,hastings,2292,vic,19681224,36.0,07 68284726,5827014
lucy,millar,27,hogue place,,cherrybrook,3820,wa,19460815,25.0,04 74002836,2620807
connor,campbell,8,foord place,,noble park,6030,nsw,19500914,20.0,03 55390687,8983038
georgia,schembri,80,giblin street,,noble park,2768,,19330224,36.0,04 24426052,5665445
reeve,bellchambers,3,brereton street,summer hill,sherwood,2118,wa,19320605,8.0,04 61206446,4805167
ashlee,siviour,21,port jackson circuit,,netherby,3806,nsw,,35.0,02 55292806,6503109
izaac,tenbensel,16,horrocks street,,mundingburra,3437,qld,19620605,,03 48704852,9873808
juliana,vincent,1104,mount vernon drive,,toowoomba,6010,nsw,19991221,28.0,08 60035961,7787147
finlay,hingston,41,ratcliffe crescent,,tathra,2777,,19651119,20.0,07 71243830,4252656
tylah,carcuro,12,kumm place,bute park,bidwill,2559,,19670911,31.0,04 45477654,2433788
dylan,quinton,395,alexander mackie circuit,,gwandalan,5073,,19290908,,,5890696
benjamin,hoffman,48,brookman street,dugout 65,st huberts island,6507,sa,19770519,25.0,03 66676896,7920632
ellen,prideaux,31,wagga street,principals residence,kellyville,3134,qld,19870411,24.0,07 90774236,3441051
naomi,white,438,birdwood street,sunset,clayton,2665,vic,19581004,38.0,08 62567739,6964448
joshua,cseko,16,dodds place,springetts arcade,north bondi,6163,qld,19160109,25.0,04 55968162,6574706
holly,moyse,,warrumbul street,old cob,prospect,2799,tas,19990125,,02 93128327,7921122
hayley,ryan,43,john cleland crescent,,frankston,2204,qld,19970918,34.0,07 94810168,3919456
vanessa,thorpe,9,damala street,,valentine,2070,sa,19170427,24.0,03 52659199,2416401
mitchell,blake,5,counsel street,bunavon,bangor,3206,vic,,29.0,08 83889878,7238805
connor,bambling,386,sullivan crescent,,royal park,3000,tas,19860425,28.0,08 52547110,8552871
mikayla,gambranis,31,dominion circuit,,elizabeth vale,6025,wa,19380219,24.0,02 18810354,7229091
jessica,baillie,50,crick place,nuffield village,plumpton,2234,vic,,26.0,07 69397295,8927140
marcus,geue,34,kieran place,,flemington,7315,wa,19870717,24.0,08 06460533,1159504
isabella,denne,42,charterisville avenue,malladup,rye,3444,qld,,37.0,07 78734867,6991221
bridget,rundle,14,mcclelland avenue,,lavington,2535,nsw,19460207,33.0,02 70275931,6632188
jacob,mcphail,48,howitt street,,belgrave,4020,sa,,27.0,02 93969041,1296714
jade,green,36,gellibrand street,,ballina,5084,nsw,19001025,,02 69603779,5597693
jake,rees,32,callister crescent,,colac,3333,nsw,19841027,25.0,02 39549904,7201368
bodhi,wilkins,7,aurora close,ascotvale,bushland beach,4508,,19350529,7.0,07 74250008,3503402
joshua,cother,45,throsby crescent,,saddleworth,3844,nsw,19440611,31.0,07 84217061,8746231
hudson,manson,48,paul place,,glaziers bay,5048,qld,19330409,32.0,02 32921676,1900915
thomas,lowe,409,smeaton circuit,,mittagong,4518,,19040605,32.0,08 40124819,2723635
deakyn,verner,3,ranken place,,sunshine north,3207,vic,19880607,,02 88466267,2644015
flynn,,,lexcen avenue,locn 105,wolvi,2666,wa,19690515,34.0,04 57353093,6965560
jonathon,crouch,8,duffy street,navan park,point lonsdale,2040,wa,,38.0,08 61935604,4706727
beth,laburn,11,andrews street,,yarra junction,3575,vic,19470830,,02 77247758,4787929
madison,green,60,elsey street,,irymple,5064,wa,19450711,30.0,04 42965788,7561507
bianca,clauson,25,menkens court,,cronulla,5158,,19511126,19.0,08 44763372,2364859
sachin,jolly,12,olympus way,broadwater caravn park,cremorne,3109,nsw,19081113,33.0,04 64991798,5561252
leon,hamblin,41,kingsbury street,,appin,2093,nsw,19840831,26.0,04 97806760,5156421
bethany,madeira,8,north place,briardale,tallebudgera,6157,nsw,19401006,22.0,02 34257391,7316198
kasey,rundle,6,mowle place,,west perth,2905,vic,19760307,,03 05670240,6928693
beth,fitt,21,roderick street,,brighton-le-sands,2234,act,19060926,25.0,08 36966908,8372419
jessica,stranger,10,lascelles circuit,gillin park,blakehurst,2193,vic,19581028,,07 71688562,1683943
lachlan,wiseman,30,burdekin avenue,,dennington,3115,,19860629,32.0,07 49530228,8484327
hayley,belperio,166,finniss crescent,,urangan,4871,vic,19400101,40.0,07 68765254,1091310
georgia,gao,153,national capital private hospital,auroch lodge,northgate,6030,qld,19031005,25.0,08 56044414,3730977
mia,denberger,6,michael holt crescent,little paddocks,port lincoln,2158,vic,19250418,13.0,04 80077483,4979724
archer,nguyen,8,mccoll street,knackery rhs,rowville,4132,vic,19470607,29.0,04 15913164,7335508
daniel,clarke,51,thermeda place,,granville,4680,qld,19830425,26.0,,1933351
kieran,stephenson,8,knox street,,woodcroft,3585,wa,19630829,31.0,08 96651266,3467839
kiria,sheldon,21,hooper crescent,mount patrick,dalby,2646,act,19350505,,08 47391329,1040155
joshua,mason,13,enright crescent,,mulgrave east,3186,nsw,19510525,,07 75491131,2843559
zara,whetstone,99,,tally ho,o'connor,5159,nsw,19210726,,07 98108605,6245680
pearson,mysko,177,kenyon circuit,flt 10,colac,2830,vic,,,07 53593196,4416057
talia,maziakowski,22,moruya circuit,bagheera,moonah west,4120,,19030730,,08 44930837,8380827
chantelle,gully,27,golden grove,,woodville south,3936,nsw,19260209,35.0,04 87443411,3459166
tom,hathaway,41,millard place,,wandering,4107,vic,19920719,,,5975342
keaton,stephenson,273,gallagher street,,cleveland,2075,act,19990929,32.0,03 03594004,4492489
ethan,sunderland,3,somerville street,paling south,wandi,4060,nsw,19050127,32.0,02 83920816,7576374
jack,crapp,48,montefiore crescent,ainslie nursing home,mulgrave east,4701,wa,19720110,22.0,08 67873647,1683553
liam,orchard,21,beale crescent,creswick,malvern east,4211,vic,19890418,40.0,03 65044495,8852634
